"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","plot_label"
"A_23_P255503",0.362429999999998,8.2449575,3.81223045302152,0.00652431267383588,0.00652431267383588,-4.03266374148229,"PAFAH1B2","PAFAH1B2"
"A_33_P3348061",1.043174275,2.0969120875,3.81136700950147,0.00653168141492962,0.00653168141492962,-4.032776377492,"CABP7","CABP7"
"A_33_P3279715",0.38715575,9.669819125,3.7922742032855,0.00669695634455155,0.00669695634455155,-4.03527728963984,"UHRF2","UHRF2"
"A_33_P3221114",-2.38028165,4.770117625,-3.78693969587168,0.00674394257811079,0.00674394257811079,-4.03597956125009,"JAKMIP1","JAKMIP1"
"A_23_P164141",0.487985624999999,10.3044919375,3.78682751369025,0.00674493451528923,0.00674493451528923,-4.03599434624528,"PSME3","PSME3"
"A_21_P0009778",1.4314387,2.96929855,3.78370878052024,0.00677257455463525,0.00677257455463525,-4.03640565141241,"XLOC_013429","XLOC_013429"
"A_21_P0006501",0.8538023,3.4150479,3.77984781409913,0.00680696334905332,0.00680696334905332,-4.0369155753451,"XLOC_007999","XLOC_007999"
"A_21_P0007875",0.82143315,2.118346175,3.77513475108633,0.00684919899422192,0.00684919899422192,-4.03753913542842,"XLOC_010061","XLOC_010061"
"A_23_P370147",-1.417915675,3.2692815125,-3.77317610048953,0.00686683493069579,0.00686683493069579,-4.03779862963131,"","A_23_P370147"
"A_21_P0011683",-1.4303326,2.441545375,-3.77284082706512,0.00686985871749539,0.00686985871749539,-4.03784306968759,"ZNF729","ZNF729"
"A_19_P00320972",1.134097225,3.9352614875,3.76183275334693,0.00696994698949905,0.00696994698949905,-4.03930558231903,"STMN1","STMN1"
"A_21_P0007097",0.789186225000001,7.0932233375,3.76123095037274,0.00697546421808205,0.00697546421808205,-4.03938572766256,"BEND7","BEND7"
"A_33_P3335262",1.130515425,2.7724990625,3.76090494052868,0.00697845500237125,0.00697845500237125,-4.0394291524256,"TMEM146","TMEM146"
"A_21_P0004325",-1.147882725,2.6330671625,-3.7589165720238,0.00699672629206842,0.00699672629206842,-4.03969413060268,"XLOC_004625","XLOC_004625"
"A_21_P0013337",0.494072925,5.8100527875,3.75546421356345,0.00702857385810543,0.00702857385810543,-4.04015472058326,"XLOC_l2_013931","XLOC_l2_013931"
"A_21_P0014528",1.4878963,3.1921186,3.75041117591789,0.00707547167648255,0.00707547167648255,-4.04083004083821,"LOC100506496","LOC100506496"
"A_33_P3338937",1.1390839,2.2352624,3.74903020373395,0.00708834768431629,0.00708834768431629,-4.04101484674623,"","A_33_P3338937"
"A_21_P0013321",0.7661114,2.91560535,3.74567811799103,0.00711970806280262,0.00711970806280262,-4.0414638692041,"XLOC_l2_013873","XLOC_l2_013873"
"A_23_P17695",-0.982459899999999,6.612849625,-3.7419813603747,0.00715446778745042,0.00715446778745042,-4.04195977855993,"SLC37A1","SLC37A1"
"A_19_P00321597",-1.001796075,2.3405369375,-3.73377619720365,0.0072322790524334,0.0072322790524334,-4.0430631695244,"XLOC_011117","XLOC_011117"
"A_23_P330788",-0.450116625000001,8.1793409375,-3.73058986064954,0.00726274296470642,0.00726274296470642,-4.0434926551319,"IQSEC2","IQSEC2"
"A_19_P00322645",-1.2655513,6.12558385,-3.72851036106279,0.00728269972833997,0.00728269972833997,-4.04377325330507,"LOC283588","LOC283588"
"A_21_P0000677",-1.48918975,4.6147425,-3.72370319107711,0.00732906187731348,0.00732906187731348,-4.04442282762153,"LOC400680","LOC400680"
"A_23_P356109",0.446439850000001,5.557122975,3.72251230970481,0.00734059662012973,0.00734059662012973,-4.04458394481544,"ATXN7L1","ATXN7L1"
"A_33_P3556839",-1.116962975,2.7208435625,-3.72085262757411,0.00735670498505362,0.00735670498505362,-4.04480861844254,"LOC338694","LOC338694"
"A_23_P320897",-0.742163375000001,7.2649850875,-3.71736871807484,0.00739064364621154,0.00739064364621154,-4.04528073795771,"DENND1B","DENND1B"
"A_21_P0006062",0.390417675,4.0223506875,3.71377442582914,0.00742583572469015,0.00742583572469015,-4.04576852298762,"XLOC_007608","XLOC_007608"
"A_33_P3363620",0.9544,11.8364745,3.71085558741999,0.00745454814132021,0.00745454814132021,-4.04616517047301,"TMEM91","TMEM91"
"A_33_P3872301",-1.510506875,2.7148401125,-3.70832038083033,0.00747958454371506,0.00747958454371506,-4.04651007052053,"SNAR-C3","SNAR-C3"
"A_21_P0008905",0.80330605,4.088903975,3.70739693352608,0.00748872668773126,0.00748872668773126,-4.04663578916261,"XLOC_011640","XLOC_011640"
"A_33_P3248227",0.769914299999999,7.464682675,3.7070517679199,0.00749214694457673,0.00749214694457673,-4.04668279241637,"PVT1","PVT1"
"A_24_P380061",0.9340501,5.4277383,3.70451817093618,0.00751730436347264,0.00751730436347264,-4.04702801088056,"ARHGAP24","ARHGAP24"
"A_23_P374689",-0.641218775,2.0417097125,-3.70422280413067,0.0075202431745396,0.0075202431745396,-4.0470682797799,"GAD1","GAD1"
"A_21_P0014484",0.848283575,3.4714244375,3.70419755803905,0.00752049442337719,0.00752049442337719,-4.04707172193743,"LOC100505737","LOC100505737"
"A_21_P0012304",1.1991268,2.62603205,3.70093490161891,0.00755304109165227,0.00755304109165227,-4.04751686576031,"psiTPTE22","psiTPTE22"
"A_33_P3388453",0.785307525,3.5900327625,3.69754062102095,0.00758706298221484,0.00758706298221484,-4.04798059947095,"NANOS2","NANOS2"
"A_23_P160751",-2.497680725,3.3918003375,-3.69665027726216,0.00759601465407473,0.00759601465407473,-4.04810234682423,"FCRL2","FCRL2"
"A_33_P3214393",-1.549617025,2.1251818375,-3.69624083778701,0.00760013507427921,0.00760013507427921,-4.04815834927895,"","A_33_P3214393"
"A_19_P00320193",-1.0685979,3.55245005,-3.69303170390951,0.00763251446996641,0.00763251446996641,-4.04859761454022,"XLOC_004829","XLOC_004829"
"A_33_P3218960",2.175497275,8.0550688625,3.69068490020877,0.00765628784445237,0.00765628784445237,-4.0489192097407,"CACNA1H","CACNA1H"
"A_24_P555473",1.303155725,5.5507163625,3.68741903821994,0.00768950508659367,0.00768950508659367,-4.04936726272307,"MARCH3","MARCH3"
"A_32_P224666",-2.2755879,7.5222068,-3.68616949596783,0.00770225554213152,0.00770225554213152,-4.04953884942941,"CAPZA2","CAPZA2"
"A_23_P12849",0.436686750000002,8.578715125,3.6832864082276,0.00773176240376449,0.00773176240376449,-4.04993508885118,"FBXO18","FBXO18"
"A_23_P34126",-0.32536305,4.98389765,-3.68323428922457,0.00773229694029757,0.00773229694029757,-4.04994225616818,"BGN","BGN"
"A_21_P0013068",-0.72095445,1.839781325,-3.68292397212431,0.00773548040601046,0.00773548040601046,-4.04998493361334,"XLOC_l2_012919","XLOC_l2_012919"
"A_33_P3265374",0.692306250000001,13.492390125,3.68066807308699,0.00775866586424868,0.00775866586424868,-4.05029534689234,"HOMER3","HOMER3"
"A_23_P216361",1.498753125,2.8629313125,3.67815946173742,0.00778453712030965,0.00778453712030965,-4.05064087001992,"COL14A1","COL14A1"
"A_21_P0013804",0.66557615,1.8073165,3.67796606521069,0.00778653549344978,0.00778653549344978,-4.05066752217376,"XLOC_l2_015661","XLOC_l2_015661"
"A_23_P168130",-1.367791125,4.6203898875,-3.67752481069041,0.00779109707400041,0.00779109707400041,-4.05072833975701,"IP6K3","IP6K3"
"A_21_P0007284",-0.757677625,2.2460466625,-3.67657193665142,0.00780095753545914,0.00780095753545914,-4.05085971068408,"XLOC_009302","XLOC_009302"
"A_21_P0014543",-1.8325535,3.1636739,-3.67519168440531,0.00781526455568653,0.00781526455568653,-4.05105009421107,"LOC100507295","LOC100507295"
"A_21_P0007767",1.365280075,5.2256839625,3.66679025783561,0.00790296532349376,0.00790296532349376,-4.05221125497393,"XLOC_010208","XLOC_010208"
"A_33_P3243113",0.927543975,2.2750981125,3.66391818305988,0.00793319046387021,0.00793319046387021,-4.05260911948595,"LINC00235","LINC00235"
"A_33_P3292283",-1.02733695,2.088239225,-3.66136206496226,0.00796019589889817,0.00796019589889817,-4.05296360776645,"KIAA0087","KIAA0087"
"A_33_P3296587",0.506523175,4.6456563375,3.66014811613214,0.00797305616089042,0.00797305616089042,-4.05313209061944,"CP","CP"
"A_33_P3279470",0.863985749999999,7.001174625,3.65964457171361,0.00797839718467424,0.00797839718467424,-4.0532020016048,"AGRP","AGRP"
"A_24_P153820",1.196399775,4.5229905625,3.65522871188667,0.00802540197096848,0.00802540197096848,-4.05381570592899,"HYDIN","HYDIN"
"A_33_P3353873",-1.25474585,2.84778255,-3.65280307292426,0.00805134936233499,0.00805134936233499,-4.05415328581655,"","A_33_P3353873"
"A_33_P3214096",0.562074975000002,7.8038925375,3.64988234617037,0.0080827134266495,0.0080827134266495,-4.05456021161288,"ATF3","ATF3"
"A_23_P337800",-1.320047725,2.8740063375,-3.64479013805008,0.00813771277210427,0.00813771277210427,-4.05527083672815,"IL29","IL29"
"A_21_P0011312",0.38871265,6.9230583,3.63890412953869,0.00820179119996976,0.00820179119996976,-4.05609407931368,"XLOC_l2_004611","XLOC_l2_004611"
"A_33_P3219121",-0.906389625,5.3995692375,-3.63728106607508,0.00821955674482045,0.00821955674482045,-4.05632143579563,"KALRN","KALRN"
"A_21_P0001561",-0.993410074999999,4.5820907125,-3.63042108399081,0.00829510549141335,0.00829510549141335,-4.05728403597798,"XLOC_000943","XLOC_000943"
"A_23_P112531",-1.0105135,11.0678775,-3.62992034287002,0.00830064950211994,0.00830064950211994,-4.05735440597947,"FAM102A","FAM102A"
"A_21_P0007584",-1.7070183,2.99621605,-3.62987467479854,0.00830115532078684,0.00830115532078684,-4.05736082450581,"XLOC_009810","XLOC_009810"
"A_24_P356",0.54169725,6.853749175,3.62797141685259,0.00832226547035908,0.00832226547035908,-4.0576284286116,"AAK1","AAK1"
"A_21_P0008058",0.74874145,3.721791275,3.62526991862567,0.00835232921660586,0.00835232921660586,-4.05800862433939,"XLOC_010367","XLOC_010367"
"A_21_P0011451",0.472650599999999,4.2355541,3.62444703211852,0.00836151008886158,0.00836151008886158,-4.05812451655104,"ERVK13-1","ERVK13-1"
"A_21_P0013900",0.630922424999999,4.1330309125,3.62347368785128,0.00837238370909563,0.00837238370909563,-4.05826164882292,"XLOC_l2_015967","XLOC_l2_015967"
"A_21_P0000687",1.1771976,4.35046165,3.62306838086112,0.00837691606920579,0.00837691606920579,-4.05831876764318,"NPPA-AS1","NPPA-AS1"
"A_32_P204980",0.812991025,1.8569348875,3.61107740534916,0.00851221426305337,0.00851221426305337,-4.06001289541425,"FBXO39","FBXO39"
"A_19_P00802390",0.658401,5.4729007,3.59999039216032,0.00863941837487658,0.00863941837487658,-4.06158668067328,"XLOC_007231","XLOC_007231"
"A_23_P386168",1.01119575,11.529642625,3.59169816188533,0.00873590099093145,0.00873590099093145,-4.06276839683253,"PRR24","PRR24"
"A_21_P0004067",1.605499025,2.7560982875,3.58970576352991,0.00875925637379475,0.00875925637379475,-4.06305292505782,"XLOC_004569","XLOC_004569"
"A_33_P3338292",0.983734375,3.3895324625,3.58827952646972,0.00877601653961822,0.00877601653961822,-4.0632567430266,"","A_33_P3338292"
"A_33_P3241244",-1.59782215,2.672967125,-3.58552687098456,0.00880846200370045,0.00880846200370045,-4.06365044828004,"LOC100131822","LOC100131822"
"A_21_P0011207",1.250172525,2.5949691125,3.58537601555139,0.00881024387692068,0.00881024387692068,-4.06367203746989,"XLOC_l2_003848","XLOC_l2_003848"
"A_21_P0010076",1.0742108,2.5033624,3.58422103907977,0.00882389914221366,0.00882389914221366,-4.06383737204329,"XLOC_013431","XLOC_013431"
"A_24_P380022",0.728968350000001,7.122656425,3.58418342456181,0.0088243442425551,0.0088243442425551,-4.06384275785539,"EIF5A2","EIF5A2"
"A_33_P3331335",0.970961975,2.7295047375,3.58194199398777,0.00885091142547558,0.00885091142547558,-4.06416384428032,"TET3","TET3"
"A_33_P3236426",-0.989514925,2.3638669875,-3.57833736736741,0.0088938178008566,0.0088938178008566,-4.06468082258507,"FLJ16734","FLJ16734"
"A_24_P195272",-1.12717135,4.938551275,-3.57650602323301,0.0089157026407585,0.0089157026407585,-4.06494376525441,"","A_24_P195272"
"A_21_P0002910",-1.104573625,2.2812949625,-3.57421749369248,0.00894313277709215,0.00894313277709215,-4.06527262495905,"XLOC_003333","XLOC_003333"
"A_21_P0005776",-0.721841824999998,5.2328208125,-3.57289079796557,0.00895907620783224,0.00895907620783224,-4.06546340984698,"XLOC_006948","XLOC_006948"
"A_33_P3228271",0.762688874999998,9.1012431875,3.56397438107178,0.00906702863686881,0.00906702863686881,-4.06674829811449,"CST3","CST3"
"A_21_P0000561",0.471508175,3.8129380625,3.56277649699475,0.00908163839021495,0.00908163839021495,-4.06692127180251,"PCNA-AS1","PCNA-AS1"
"A_23_P363647",-1.127525075,7.0015026375,-3.56220239231606,0.00908864935845833,0.00908864935845833,-4.06700420192334,"DDX26B","DDX26B"
"A_21_P0010813",1.0604601,2.407342475,3.55861546069797,0.00913258561173889,0.00913258561173889,-4.06752277566708,"XLOC_l2_001537","XLOC_l2_001537"
"A_24_P943301",-1.4779987,2.444374025,-3.55808975054806,0.00913904428373842,0.00913904428373842,-4.06759884255005,"PEAR1","PEAR1"
"A_21_P0008964",-0.918972475,2.2614896375,-3.55666844224139,0.00915653064918858,0.00915653064918858,-4.06780457786553,"XLOC_011769","XLOC_011769"
"A_33_P3365437",1.12975405,4.009027125,3.55617812778387,0.0091625713744037,0.0091625713744037,-4.06787557869292,"LHX9","LHX9"
"A_24_P298587",1.2061567,4.95505425,3.55599265333044,0.0091648575612617,0.0091648575612617,-4.06790244031623,"","A_24_P298587"
"A_21_P0008500",-1.4190048,2.636016725,-3.55335222664818,0.00919747079139378,0.00919747079139378,-4.06828506311082,"XLOC_011151","XLOC_011151"
"A_33_P3409740",0.63423705,5.58457715,3.55148064870219,0.00922066350629934,0.00922066350629934,-4.06855652035267,"LOC649294","LOC649294"
"A_21_P0001934",1.007153675,4.2991348625,3.55095847453869,0.00922714558881923,0.00922714558881923,-4.06863229420446,"XLOC_001744","XLOC_001744"
"A_33_P3284359",0.792167474999999,4.6466619125,3.54971374475492,0.00924261707783928,0.00924261707783928,-4.06881298432824,"NR0B1","NR0B1"
"A_23_P203183",1.11994895,2.36404055,3.54909481302771,0.00925032057849573,0.00925032057849573,-4.06890286491877,"APOC3","APOC3"
"A_23_P43157",-2.362363575,8.0303824625,-3.54907445656338,0.009250574061915,0.009250574061915,-4.06890582144487,"MYBL1","MYBL1"
"A_21_P0001404",-0.792184350000001,5.457623125,-3.5484337323345,0.00925855634458961,0.00925855634458961,-4.06899889121254,"XLOC_000511","XLOC_000511"
"A_21_P0008446",0.528858899999999,6.3327463,3.54557667409711,0.00929424086408006,0.00929424086408006,-4.06941419322824,"XLOC_011047","XLOC_011047"
"A_33_P3343485",0.472569499999999,8.84165025,3.54445188438182,0.00930833016189313,0.00930833016189313,-4.0695778244605,"HIP1","HIP1"
"A_33_P3355649",0.59614435,4.321387425,3.5398506789946,0.00936620624670934,0.00936620624670934,-4.07024797077311,"LOC442122","LOC442122"
"A_21_P0011104",0.887453525,3.6421189375,3.53914351895686,0.00937513563185989,0.00937513563185989,-4.07035107630487,"XLOC_l2_003475","XLOC_l2_003475"
"A_33_P3284838",1.386723275,3.4296645625,3.53668900724711,0.00940620041034024,0.00940620041034024,-4.07070917855218,"","A_33_P3284838"
"A_33_P3268035",1.23350815,5.1894333,3.53453947819156,0.00943349656749169,0.00943349656749169,-4.07102307725842,"LYZL1","LYZL1"
"A_21_P0004647",-1.067353875,3.1934827875,-3.53386657660896,0.00944205908993826,0.00944205908993826,-4.07112139808813,"XLOC_005276","XLOC_005276"
"A_33_P3249394",1.99677935,3.525764025,3.52730949158036,0.00952593717616695,0.00952593717616695,-4.07208088595644,"CACNA1C","CACNA1C"
"A_23_P144916",2.20720225,10.876075125,3.52324861628009,0.0095782868993295,0.0095782868993295,-4.07267638330854,"GFPT2","GFPT2"
"A_21_P0004081",1.164377525,3.1588787625,3.52112996207952,0.00960572217655254,0.00960572217655254,-4.07298745620889,"XLOC_004674","XLOC_004674"
"A_19_P00318172",-1.8059291,4.904655725,-3.51579825847018,0.009675140472498,0.009675140472498,-4.07377146573002,"","A_19_P00318172"
"A_33_P3414302",0.691811225,2.0654133875,3.51531495525309,0.00968145974611294,0.00968145974611294,-4.07384261731976,"","A_33_P3414302"
"A_33_P3348156",0.741315275000002,4.4101256125,3.5130206589859,0.00971151888514405,0.00971151888514405,-4.07418057149739,"PTCH2","PTCH2"
"A_23_P24211",1.1829376,4.655116375,3.51192287567072,0.00972593730035712,0.00972593730035712,-4.07434238774436,"MMP21","MMP21"
"A_23_P204364",0.719275,9.345397875,3.50990601245489,0.00975248725435158,0.00975248725435158,-4.07463986569911,"NOP2","NOP2"
"A_21_P0008806",0.913452250000001,4.187197975,3.50533861966773,0.00981290183801841,0.00981290183801841,-4.075314430026,"XLOC_011616","XLOC_011616"
"A_33_P3266265",-0.471216,9.27474375,-3.50257845631414,0.0098496071685505,0.0098496071685505,-4.07572268479803,"FAM108B1","FAM108B1"
"A_23_P171074",1.6969745,10.68473625,3.50156092457777,0.00986317589634555,0.00986317589634555,-4.0758733021706,"ITM2A","ITM2A"
"A_21_P0014459",1.25005385,2.495657,3.49806633978249,0.00990992973090644,0.00990992973090644,-4.07639104911181,"LOC100506494","LOC100506494"
"A_19_P00318304",0.417943750000001,8.376338125,3.49285125015891,0.00998014719031235,0.00998014719031235,-4.07716505746783,"LOC388796","LOC388796"
"A_33_P3208970",-2.171626825,5.6949704625,-3.49018002382818,0.0100163209845303,0.0100163209845303,-4.07756214301708,"ZNF683","ZNF683"
"A_33_P3773374",1.270843575,3.2085054125,3.48825889735282,0.0100424243099817,0.0100424243099817,-4.07784798812543,"LOC286063","LOC286063"
"A_21_P0012268",1.28712765,7.417101325,3.48810701099843,0.010044491194018,0.010044491194018,-4.07787059678058,"XLOC_l2_009332","XLOC_l2_009332"
"A_33_P3292287",-0.811266699999999,5.715327275,-3.48159246914881,0.0101335748631248,0.0101335748631248,-4.07884160392429,"KIAA0087","KIAA0087"
"A_21_P0011632",-1.509020875,2.6218293375,-3.47795248211515,0.0101837208004421,0.0101837208004421,-4.07938526118074,"XLOC_l2_005997","XLOC_l2_005997"
"A_21_P0009303",-0.837834725,2.7726890875,-3.47791656597133,0.0101842169265245,0.0101842169265245,-4.07939062947054,"XLOC_012404","XLOC_012404"
"A_33_P3278118",0.64770705,7.32675655,3.47672208062118,0.0102007317483266,0.0102007317483266,-4.07956921015723,"CASP3","CASP3"
"A_19_P00803606",0.6771951,5.209634875,3.47551716571301,0.0102174200175672,0.0102174200175672,-4.07974943699911,"Q21C94","Q21C94"
"A_24_P119678",2.490760875,9.5811995625,3.47239328849958,0.0102608234285692,0.0102608234285692,-4.08021710197138,"","A_24_P119678"
"A_21_P0008241",-1.021300875,3.8222773875,-3.46787005433051,0.0103240221619507,0.0103240221619507,-4.08089530095505,"XLOC_010462","XLOC_010462"
"A_21_P0005936",1.2203924,2.7030621,3.46703720272342,0.0103357044470858,0.0103357044470858,-4.08102031038167,"XLOC_006771","XLOC_006771"
"A_21_P0012357",1.6888184,4.204723525,3.46388244090963,0.0103800851575014,0.0103800851575014,-4.08149421332911,"XLOC_l2_009510","XLOC_l2_009510"
"A_21_P0005518",0.7472237,3.639990425,3.46319297999243,0.0103898117042739,0.0103898117042739,-4.08159786291547,"XLOC_006529","XLOC_006529"
"A_33_P3216467",0.68283455,4.559363825,3.46178306482703,0.010409732622409,0.010409732622409,-4.0818099107694,"FAM83E","FAM83E"
"A_21_P0004604",1.702650075,3.3895809375,3.45892215579897,0.0104502814498682,0.0104502814498682,-4.08224055350864,"XLOC_005485","XLOC_005485"
"A_33_P3393098",1.217019175,2.4542544125,3.45855931809809,0.0104554362431569,0.0104554362431569,-4.08229520554349,"C7orf72","C7orf72"
